GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,MATCHUP,WL,PTS,PLUS_MINUS
0042100221,2022-05-02,1610612756,Phoenix Suns,PHX vs. DAL,W,121,7.0
0042100231,2022-05-01,1610612744,Golden State Warriors,GSW @ MEM,W,117,1.0
0042100211,2022-05-01,1610612738,Boston Celtics,BOS vs. MIL,L,89,-12.0
0042100211,2022-05-01,1610612749,Milwaukee Bucks,MIL @ BOS,W,101,12.0
0042100231,2022-05-01,1610612763,Memphis Grizzlies,MEM vs. GSW,L,116,-1.0
0042100156,2022-04-29,1610612750,Minnesota Timberwolves,MIN vs. MEM,L,106,-8.0
0042100156,2022-04-29,1610612763,Memphis Grizzlies,MEM @ MIN,W,114,8.0
0042100136,2022-04-28,1610612761,Toronto Raptors,TOR vs. PHI,L,97,-35.0
0042100176,2022-04-28,1610612742,Dallas Mavericks,DAL @ UTA,W,98,2.0
0042100176,2022-04-28,1610612762,Utah Jazz,UTA vs. DAL,L,96,-2.0
0042100146,2022-04-28,1610612756,Phoenix Suns,PHX @ NOP,W,115,6.0
0042100136,2022-04-28,1610612755,Philadelphia 76ers,PHI @ TOR,W,132,35.0
0042100146,2022-04-28,1610612740,New Orleans Pelicans,NOP vs. PHX,L,109,-6.0
0042100125,2022-04-27,1610612749,Milwaukee Bucks,MIL vs. CHI,W,116,16.0
0042100165,2022-04-27,1610612743,Denver Nuggets,DEN @ GSW,L,98,-4.0
0042100165,2022-04-27,1610612744,Golden State Warriors,GSW vs. DEN,W,102,4.0
0042100125,2022-04-27,1610612741,Chicago Bulls,CHI @ MIL,L,100,-16.0
0042100155,2022-04-26,1610612763,Memphis Grizzlies,MEM vs. MIN,W,111,2.0
0042100105,2022-04-26,1610612748,Miami Heat,MIA vs. ATL,W,97,3.0
0042100155,2022-04-26,1610612750,Minnesota Timberwolves,MIN @ MEM,L,109,-2.0
0042100145,2022-04-26,1610612756,Phoenix Suns,PHX vs. NOP,W,112,15.0
0042100105,2022-04-26,1610612737,Atlanta Hawks,ATL @ MIA,L,94,-3.0
0042100145,2022-04-26,1610612740,New Orleans Pelicans,NOP @ PHX,L,97,-15.0
0042100135,2022-04-25,1610612761,Toronto Raptors,TOR @ PHI,W,103,15.0
0042100114,2022-04-25,1610612738,Boston Celtics,BOS @ BKN,W,116,4.0
0042100175,2022-04-25,1610612762,Utah Jazz,UTA @ DAL,L,77,-25.0
0042100114,2022-04-25,1610612751,Brooklyn Nets,BKN vs. BOS,L,112,-4.0
0042100175,2022-04-25,1610612742,Dallas Mavericks,DAL vs. UTA,W,102,25.0
0042100135,2022-04-25,1610612755,Philadelphia 76ers,PHI vs. TOR,L,88,-15.0
0042100124,2022-04-24,1610612741,Chicago Bulls,CHI vs. MIL,L,95,-24.0
0042100104,2022-04-24,1610612737,Atlanta Hawks,ATL vs. MIA,L,86,-24.0
0042100104,2022-04-24,1610612748,Miami Heat,MIA @ ATL,W,110,24.0
0042100164,2022-04-24,1610612744,Golden State Warriors,GSW @ DEN,L,121,-5.0
0042100124,2022-04-24,1610612749,Milwaukee Bucks,MIL @ CHI,W,119,24.0
0042100164,2022-04-24,1610612743,Denver Nuggets,DEN vs. GSW,W,126,5.0
0042100144,2022-04-24,1610612740,New Orleans Pelicans,NOP vs. PHX,W,118,15.0
0042100144,2022-04-24,1610612756,Phoenix Suns,PHX @ NOP,L,103,-15.0
0042100174,2022-04-23,1610612742,Dallas Mavericks,DAL @ UTA,L,99,-1.0
0042100134,2022-04-23,1610612761,Toronto Raptors,TOR vs. PHI,W,110,8.0
0042100113,2022-04-23,1610612751,Brooklyn Nets,BKN vs. BOS,L,103,-6.0
0042100174,2022-04-23,1610612762,Utah Jazz,UTA vs. DAL,W,100,1.0
0042100113,2022-04-23,1610612738,Boston Celtics,BOS @ BKN,W,109,6.0
0042100154,2022-04-23,1610612763,Memphis Grizzlies,MEM @ MIN,L,118,-1.0
0042100154,2022-04-23,1610612750,Minnesota Timberwolves,MIN vs. MEM,W,119,1.0
0042100134,2022-04-23,1610612755,Philadelphia 76ers,PHI @ TOR,L,102,-8.0
0042100123,2022-04-22,1610612741,Chicago Bulls,CHI vs. MIL,L,81,-30.0
0042100103,2022-04-22,1610612748,Miami Heat,MIA @ ATL,L,110,-1.0
0042100103,2022-04-22,1610612737,Atlanta Hawks,ATL vs. MIA,W,111,1.0
0042100143,2022-04-22,1610612740,New Orleans Pelicans,NOP vs. PHX,L,111,-3.0
0042100143,2022-04-22,1610612756,Phoenix Suns,PHX @ NOP,W,114,3.0
0042100123,2022-04-22,1610612749,Milwaukee Bucks,MIL @ CHI,W,111,30.0
0042100163,2022-04-21,1610612744,Golden State Warriors,GSW @ DEN,W,118,5.0
0042100163,2022-04-21,1610612743,Denver Nuggets,DEN vs. GSW,L,113,-5.0
0042100173,2022-04-21,1610612762,Utah Jazz,UTA vs. DAL,L,118,-8.0
0042100153,2022-04-21,1610612763,Memphis Grizzlies,MEM @ MIN,W,104,9.0
0042100153,2022-04-21,1610612750,Minnesota Timberwolves,MIN vs. MEM,L,95,-9.0
0042100173,2022-04-21,1610612742,Dallas Mavericks,DAL @ UTA,W,126,8.0
0042100133,2022-04-20,1610612755,Philadelphia 76ers,PHI @ TOR,W,104,3.0
0042100122,2022-04-20,1610612749,Milwaukee Bucks,MIL vs. CHI,L,110,-4.0
0042100112,2022-04-20,1610612751,Brooklyn Nets,BKN @ BOS,L,107,-7.0
0042100122,2022-04-20,1610612741,Chicago Bulls,CHI @ MIL,W,114,4.0
0042100133,2022-04-20,1610612761,Toronto Raptors,TOR vs. PHI,L,101,-3.0
0042100112,2022-04-20,1610612738,Boston Celtics,BOS vs. BKN,W,114,7.0
0042100152,2022-04-19,1610612750,Minnesota Timberwolves,MIN @ MEM,L,96,-28.0
0042100102,2022-04-19,1610612737,Atlanta Hawks,ATL @ MIA,L,105,-10.0
0042100142,2022-04-19,1610612756,Phoenix Suns,PHX vs. NOP,L,114,-11.0
0042100152,2022-04-19,1610612763,Memphis Grizzlies,MEM vs. MIN,W,124,28.0
0042100102,2022-04-19,1610612748,Miami Heat,MIA vs. ATL,W,115,10.0
0042100142,2022-04-19,1610612740,New Orleans Pelicans,NOP @ PHX,W,125,11.0
0042100162,2022-04-18,1610612744,Golden State Warriors,GSW vs. DEN,W,126,20.0
0042100132,2022-04-18,1610612755,Philadelphia 76ers,PHI vs. TOR,W,112,15.0
0042100162,2022-04-18,1610612743,Denver Nuggets,DEN @ GSW,L,106,-20.0
0042100172,2022-04-18,1610612742,Dallas Mavericks,DAL vs. UTA,W,110,6.0
0042100172,2022-04-18,1610612762,Utah Jazz,UTA @ DAL,L,104,-6.0
0042100132,2022-04-18,1610612761,Toronto Raptors,TOR @ PHI,L,97,-15.0
0042100101,2022-04-17,1610612748,Miami Heat,MIA vs. ATL,W,115,24.0
0042100121,2022-04-17,1610612741,Chicago Bulls,CHI @ MIL,L,86,-7.0
0042100111,2022-04-17,1610612751,Brooklyn Nets,BKN @ BOS,L,114,-1.0
0042100121,2022-04-17,1610612749,Milwaukee Bucks,MIL vs. CHI,W,93,7.0
0042100141,2022-04-17,1610612740,New Orleans Pelicans,NOP @ PHX,L,99,-11.0
0042100111,2022-04-17,1610612738,Boston Celtics,BOS vs. BKN,W,115,1.0
0042100141,2022-04-17,1610612756,Phoenix Suns,PHX vs. NOP,W,110,11.0
0042100101,2022-04-17,1610612737,Atlanta Hawks,ATL @ MIA,L,91,-24.0
0042100151,2022-04-16,1610612763,Memphis Grizzlies,MEM vs. MIN,L,117,-13.0
0042100161,2022-04-16,1610612743,Denver Nuggets,DEN @ GSW,L,107,-16.0
0042100161,2022-04-16,1610612744,Golden State Warriors,GSW vs. DEN,W,123,16.0
0042100131,2022-04-16,1610612761,Toronto Raptors,TOR @ PHI,L,111,-20.0
0042100171,2022-04-16,1610612762,Utah Jazz,UTA @ DAL,W,99,6.0
0042100171,2022-04-16,1610612742,Dallas Mavericks,DAL vs. UTA,L,93,-6.0
0042100151,2022-04-16,1610612750,Minnesota Timberwolves,MIN @ MEM,W,130,13.0
0042100131,2022-04-16,1610612755,Philadelphia 76ers,PHI vs. TOR,W,131,20.0
