season,team_id,team_name,off_rtg,def_rtg,net_rtg,pace,rest_days,ts_pct,tov_pct,oreb_pct,home,win_streak,srs,point_diff,fg3_rate,ftr,back_to_back,travel_km,prev_margin,label
2020-21,1610612752,New York Knicks,110.2,107.8,2.4,96.32,3,0.5590620297609096,0.133,0.264,1,3,2.094,2.3,0.3468208092485549,0.2416184971098265,0,0.0,-2.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,3,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,2.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1203.7,-9.0,1
2020-21,1610612752,New York Knicks,110.2,107.8,2.4,96.32,2,0.5590620297609096,0.133,0.264,0,3,2.094,2.3,0.3468208092485549,0.2416184971098265,0,1203.7,9.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,11.0,1
2020-21,1610612752,New York Knicks,110.2,107.8,2.4,96.32,2,0.5590620297609096,0.133,0.264,0,3,2.094,2.3,0.3468208092485549,0.2416184971098265,0,0.0,-11.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,3,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1203.7,17.0,1
2020-21,1610612752,New York Knicks,110.2,107.8,2.4,96.32,3,0.5590620297609096,0.133,0.264,1,3,2.094,2.3,0.3468208092485549,0.2416184971098265,0,1203.7,-17.0,0
2020-21,1610612763,Memphis Grizzlies,111.7,110.5,1.2,100.77,5,0.5599375321235124,0.131,0.285,0,-1,1.113,1.0,0.3420479302832244,0.2320261437908496,0,0.0,0.0,1
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,5,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,0.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,3,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,-3.0,1
2020-21,1610612763,Memphis Grizzlies,111.7,110.5,1.2,100.77,3,0.5599375321235124,0.131,0.285,0,-1,1.113,1.0,0.3420479302832244,0.2320261437908496,0,0.0,3.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,3,0.5965559655596556,0.142,0.284,0,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,2009.2,12.0,1
2020-21,1610612763,Memphis Grizzlies,111.7,110.5,1.2,100.77,3,0.5599375321235124,0.131,0.285,1,-1,1.113,1.0,0.3420479302832244,0.2320261437908496,0,2009.2,-12.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,0,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,10.0,1
2020-21,1610612763,Memphis Grizzlies,111.7,110.5,1.2,100.77,2,0.5599375321235124,0.131,0.285,1,-1,1.113,1.0,0.3420479302832244,0.2320261437908496,0,0.0,-10.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,2009.2,7.0,1
2020-21,1610612763,Memphis Grizzlies,111.7,110.5,1.2,100.77,2,0.5599375321235124,0.131,0.285,0,-1,1.113,1.0,0.3420479302832244,0.2320261437908496,0,2009.2,-7.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,5,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,0.0,1
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,5,0.5682289936898041,0.152,0.269,0,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,0.0,0.0,0
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,2,0.5682289936898041,0.152,0.269,0,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,0.0,-9.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,9.0,0
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,2,0.5682289936898041,0.152,0.269,1,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,576.6,7.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,576.6,-7.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,3,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,-14.0,1
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,3,0.5682289936898041,0.152,0.269,1,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,0.0,14.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,576.6,8.0,1
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,2,0.5682289936898041,0.152,0.269,0,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,576.6,-8.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,576.6,30.0,1
2020-21,1610612747,Los Angeles Lakers,109.8,106.8,2.9,98.85,2,0.5682289936898041,0.152,0.269,1,5,2.769,2.8,0.3623693379790941,0.2706155632984902,0,576.6,-30.0,0
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,5,0.5770148304242376,0.112,0.273,0,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,0.0,0.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,5,0.5885661689507057,0.136,0.292,1,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,0.0,0.0,0
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,1,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,0.0,-14.0,1
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,2,0.5770148304242376,0.112,0.273,0,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,0.0,14.0,0
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,3,0.5885661689507057,0.136,0.292,0,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,1576.7,19.0,1
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,3,0.5770148304242376,0.112,0.273,1,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,1576.7,-19.0,0
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,2,0.5770148304242376,0.112,0.273,1,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,0.0,-5.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,0,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,0.0,5.0,0
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,3,0.5885661689507057,0.136,0.292,1,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,1576.7,-20.0,1
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,3,0.5770148304242376,0.112,0.273,0,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,1576.7,20.0,0
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,0,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,1576.7,7.0,1
2020-21,1610612757,Portland Trail Blazers,117.1,115.3,1.8,98.97,2,0.5770148304242376,0.112,0.273,1,1,1.761,1.8,0.4478594950603732,0.2371020856201976,0,1576.7,-7.0,0
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,5,0.5816119551268784,0.123,0.253,0,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,0.0,0.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,5,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,0.0,0
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,3,0.5816119551268784,0.123,0.253,0,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,0.0,10.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,3,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,-10.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,3,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,1999.8,-6.0,1
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,3,0.5816119551268784,0.123,0.253,1,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,1999.8,6.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,10.0,1
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,2,0.5816119551268784,0.123,0.253,1,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,0.0,-10.0,0
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,3,0.5816119551268784,0.123,0.253,0,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,1999.8,-25.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,3,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,1999.8,25.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,1999.8,-5.0,1
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,2,0.5816119551268784,0.123,0.253,1,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,1999.8,5.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,1999.8,7.0,1
2020-21,1610612742,Dallas Mavericks,114.6,112.3,2.3,97.94,2,0.5816119551268784,0.123,0.253,0,-1,2.262,2.3,0.436426116838488,0.2428407789232531,0,1999.8,-7.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,4,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,137.6,14.0,1
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,4,0.578883000407664,0.143,0.277,1,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,0.0,17.0,0
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,2,0.578883000407664,0.143,0.277,1,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,0.0,-4.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,4.0,0
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,3,0.578883000407664,0.143,0.277,0,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,1067.0,16.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,3,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1067.0,-16.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,3,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,-16.0,1
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,3,0.578883000407664,0.143,0.277,0,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,0.0,16.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1067.0,3.0,1
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,2,0.578883000407664,0.143,0.277,1,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,1067.0,-3.0,0
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,2,0.578883000407664,0.143,0.277,0,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,1067.0,-3.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1067.0,3.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1067.0,-5.0,1
2020-21,1610612755,Philadelphia 76ers,112.5,107.0,5.5,100.12,2,0.578883000407664,0.143,0.277,1,2,5.302,5.6,0.3463751438434982,0.2934407364787111,0,1067.0,5.0,0
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,4,0.6100823045267489,0.134,0.252,1,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,0.0,14.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,7,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1753.6,17.0,0
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,2,0.6100823045267489,0.134,0.252,1,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,0.0,8.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,-8.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1182.5,-39.0,1
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,3,0.6100823045267489,0.134,0.252,0,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,1182.5,39.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,3.0,1
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,3,0.6100823045267489,0.134,0.252,0,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,0.0,-3.0,0
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,2,0.6100823045267489,0.134,0.252,1,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,1182.5,-11.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1182.5,11.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1182.5,-6.0,1
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,2,0.6100823045267489,0.134,0.252,0,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,1182.5,6.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1182.5,15.0,1
2020-21,1610612751,Brooklyn Nets,117.3,113.1,4.2,100.27,2,0.6100823045267489,0.134,0.252,1,5,4.241,4.5,0.4135166093928981,0.2577319587628866,0,1182.5,-15.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,6,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,16.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,948.0,15.0,0
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,3.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,-3.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,948.0,-6.0,1
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,0,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,948.0,6.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,26.0,1
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,0,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,0.0,-26.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,948.0,14.0,1
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,1,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,948.0,-14.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,948.0,8.0,1
2020-21,1610612762,Utah Jazz,116.5,107.5,9.0,99.37,2,0.5965559655596556,0.142,0.284,0,2,8.939,9.3,0.4880817253121453,0.2440408626560726,0,948.0,-8.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,4,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,576.6,13.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,4,0.5885661689507057,0.136,0.292,0,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,1619.4,11.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,17.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,0,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,0.0,-17.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,942.1,25.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,1,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,942.1,-25.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,14.0,1
2020-21,1610612743,Denver Nuggets,116.3,111.5,4.8,97.74,2,0.5885661689507057,0.136,0.292,1,-1,4.822,4.9,0.3834080717488789,0.218609865470852,0,0.0,-14.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,3,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1116.6,7.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,4,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1182.5,4.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,-3.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,3.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1077.1,34.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1077.1,-34.0,0
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,0.0,-11.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,11.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1077.1,-22.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,0,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1077.1,22.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,1077.1,11.0,1
2020-21,1610612737,Atlanta Hawks,114.3,112.1,2.2,98.68,2,0.5810031886190827,0.133,0.284,1,4,2.19,2.3,0.3830275229357798,0.2775229357798165,0,1077.1,-11.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,7,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,942.1,7.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,582.4,12.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,6.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,-6.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,582.4,-1.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,582.4,1.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,-14.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,0.0,14.0,0
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,0,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,582.4,-4.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,582.4,4.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,582.4,-14.0,1
2020-21,1610612746,LA Clippers,116.7,110.6,6.1,97.63,2,0.5987898142701067,0.135,0.27,1,-2,6.022,6.2,0.4002306805074971,0.2226066897347174,0,582.4,14.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,6,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,582.4,27.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,2555.6,11.0,0
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,2,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,13.0,1
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,2,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,-13.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,2352.3,-10.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,3,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,2352.3,10.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,0.0,20.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,3,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,0.0,-20.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,0,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,2352.3,6.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,3,0.5972360351400631,0.126,0.248,1,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,2352.3,-6.0,0
2020-21,1610612749,Milwaukee Bucks,116.5,110.7,5.8,102.85,3,0.5932856465380968,0.134,0.269,1,-1,5.574,5.9,0.4041394335511983,0.233115468409586,0,2352.3,4.0,1
2020-21,1610612756,Phoenix Suns,116.3,110.4,5.9,98.0,3,0.5972360351400631,0.126,0.248,0,3,5.675,5.8,0.391845979614949,0.2117780294450736,0,2352.3,-4.0,0
2021-22,1610612748,Miami Heat,113.0,108.4,4.5,96.53,5,0.5837649656109366,0.149,0.278,1,-1,4.262,4.5,0.4221698113207547,0.2523584905660377,0,0.0,0.0,1
2021-22,1610612737,Atlanta Hawks,115.4,113.7,1.6,98.67,5,0.5804590671885193,0.12,0.269,0,1,1.582,1.6,0.3895809739524348,0.2525481313703284,0,0.0,0.0,0
2021-22,1610612748,Miami Heat,113.0,108.4,4.5,96.53,2,0.5837649656109366,0.149,0.278,1,-1,4.262,4.5,0.4221698113207547,0.2523584905660377,0,0.0,24.0,1
